symbol,timestamp_utc,spot,gamma_pin,distance_to_pin,gross_gex,net_gex,call_gex,put_gex,is_valid
NDX,2026-01-06 19:50:46.266493+00:00,25629.95443549292,25630.0,-0.045564507079689065,470.0868913144426,262.71562893980797,366.4012601271253,103.6856311873173,True
DJI,2026-01-06 19:51:10.327585+00:00,49459.16,170.0,49289.16,2.444346460785764e-44,-2.4443460879817187e-44,1.864020224956294e-51,2.4443462743837413e-44,False
SPX,2026-01-06 19:54:46.109387+00:00,6945.41,6950.0,-4.5900000000001455,3091.142500845299,2266.2477422210504,2678.6951215331746,412.44737931212444,False
SPX,2026-01-06 19:57:48.946594+00:00,6944.3,6945.0,-0.6999999999998181,2570.301044353028,1971.0145539294037,2270.657799141216,299.64324521181214,False
SPX,2026-01-06 19:59:57.176677+00:00,6944.5,6945.0,-0.5,2647.414299794301,2014.0168122370833,2330.715556015692,316.6987437786087,False
NDX,2026-01-06 20:01:02.221343+00:00,25622.51501843372,25620.0,2.515018433721707,462.1032816407995,309.31524680369256,385.709264222246,76.39401741855346,True
DJI,2026-01-06 20:01:33.456762+00:00,49466.97,170.0,49296.97,2.647392488081916e-44,-2.647392488081197e-44,3.5927144859677795e-57,2.6473924880815564e-44,False
RUT,2026-01-06 20:02:37.124922+00:00,2575.8806,2530.0,45.88059999999996,90.74901421183529,15.003561956449808,52.87628808414255,37.872726127692744,True
SPX,2026-01-06 20:04:10.419111+00:00,6947.28,6950.0,-2.7200000000002547,4407.797448989035,3032.127634213099,3719.9625416010667,687.8349073879677,False
SPX,2026-01-06 20:06:42.688906+00:00,6946.88,6950.0,-3.119999999999891,4099.0154025344855,2851.262876331994,3475.1391394332395,623.8762631012456,False
NDX,2026-01-06 20:07:49.600962+00:00,25618.16005503946,25620.0,-1.8399449605385598,422.94311646571566,298.21519768490225,360.57915707530896,62.36395939040671,True
DJI,2026-01-06 20:08:18.448954+00:00,49494.66,170.0,49324.66,2.9546333222035596e-44,-2.9495549295990647e-44,2.5391963022473985e-47,2.952094125901312e-44,False
RUT,2026-01-06 20:09:23.093982+00:00,2576.9578,2530.0,46.957800000000134,90.3968687770543,15.45057166740245,52.92372022222837,37.47314855482592,True
SPX,2026-01-06 20:11:27.238729+00:00,6945.64,6950.0,-4.359999999999673,3227.467184000544,2344.6898426923008,2786.0785133464224,441.3886706541216,False
NDX,2026-01-06 20:12:32.437003+00:00,25627.4762893181,25630.0,-2.523710681900411,476.95365632943816,287.1925647505396,382.0731105399889,94.88054578944929,True
DJI,2026-01-06 20:12:55.713646+00:00,49477.76,170.0,49307.76,2.9382746198468193e-44,-2.9382589829290356e-44,7.818458891763741e-50,2.9382668013879275e-44,False
RUT,2026-01-06 20:13:58.570145+00:00,2576.2105,2530.0,46.21050000000014,90.64124806309579,15.14095458572909,52.89110132441244,37.75014673868335,True
SPX,2026-01-06 20:16:31.943574+00:00,6946.27,6950.0,-3.7299999999995634,3645.9321538349536,2587.029887577641,3116.4810207062974,529.4511331286562,False
SPX,2026-01-06 20:18:49.810007+00:00,6946.54,6950.0,-3.4600000000000364,3842.150669473486,2701.2683270940693,3271.7094982837775,570.4411711897083,False
NDX,2026-01-06 20:19:55.352517+00:00,25631.29325220249,25630.0,1.2932522024893842,462.7906535845593,246.63246363436429,354.7115586094618,108.07909497509752,True
DJI,2026-01-06 20:20:27.332203+00:00,49490.700000000004,170.0,49320.700000000004,3.1446133090084066e-44,-3.139186718222181e-44,2.713295393112929e-47,3.141900013615294e-44,False
SPX,2026-01-06 20:22:04.513702+00:00,6945.58,6950.0,-4.420000000000073,3190.9961416306787,2323.6744849932575,2757.335313311968,433.66082831871074,False
SPX,2026-01-06 20:23:42.977865+00:00,6945.85,6950.0,-4.149999999999636,3359.9891241971864,2421.211368207876,2890.6002462025313,469.38887799465505,False
NDX,2026-01-06 20:24:48.148517+00:00,25627.58829927443,25630.0,-2.411700725569972,476.8446745949474,286.2591319935822,381.5519032942648,95.29277130068263,True
DJI,2026-01-06 20:25:12.803507+00:00,49490.68,170.0,49320.68,3.273841500920363e-44,-3.273841456296455e-44,2.2311954037390835e-52,3.273841478608409e-44,False
RUT,2026-01-06 20:26:16.727526+00:00,2578.6385,2530.0,48.63850000000002,89.84596597469896,16.138718499812057,52.99234223725551,36.85362373744345,True
SPX,2026-01-06 20:27:50.225022+00:00,6945.7300000000005,6950.0,-4.269999999999527,3283.347175583934,2376.927135934188,2830.137155759061,453.21001982487314,False
NDX,2026-01-06 20:28:55.504765+00:00,25629.73429192431,25630.0,-0.2657080756907817,471.0600099085962,265.1890942290161,368.12455206880617,102.93545783979005,True
DJI,2026-01-06 20:29:19.666671+00:00,49490.07,170.0,49320.07,3.3452878854372034e-44,-3.3452822096839973e-44,2.8378766032855045e-50,3.3452850475606004e-44,False
RUT,2026-01-06 20:30:23.849362+00:00,2579.5679,2530.0,49.56790000000001,89.5405979889062,16.51435943291869,53.02747871091244,36.51311927799375,True
SPX,2026-01-06 20:32:40.334804+00:00,6945.59,6950.0,-4.4099999999998545,3197.030685175355,2327.1502972978806,2762.0904912366177,434.94019393873725,False
NDX,2026-01-06 20:33:46.935499+00:00,25629.30769231197,25630.0,-0.6923076880302688,472.7522821556443,269.8290364111536,371.29065928339895,101.46162287224536,True
DJI,2026-01-06 20:34:15.549767+00:00,49479.44,170.0,49309.44,3.37174832503862e-44,-3.371390230940462e-44,1.7904704907929587e-48,3.371569277989541e-44,False
RUT,2026-01-06 20:35:19.454437+00:00,2579.7568,2530.0,49.75680000000011,89.47847144450162,16.59028045993081,53.034375952216216,36.444095492285406,True
SPX,2026-01-06 20:36:52.813653+00:00,6945.900000000001,6950.0,-4.099999999999454,3392.623066067187,2440.0901135433787,2916.356589805283,476.26647626190436,False
NDX,2026-01-06 20:37:58.029671+00:00,25638.07878501378,25630.0,8.078785013778543,401.76124057055944,152.2531823453367,277.0072114579481,124.75402911261135,True
DJI,2026-01-06 20:38:23.839390+00:00,49502.56,170.0,49332.56,3.628064247736885e-44,-3.6277403741289203e-44,1.6193680398210108e-48,3.6279023109329025e-44,False
RUT,2026-01-06 20:39:27.850240+00:00,2581.3974000000003,2530.0,51.39740000000029,88.9380763145568,17.243555993916203,53.0908161542365,35.847260160320296,True
SPX,2026-01-06 20:41:01.438427+00:00,6947.38,6950.0,-2.619999999999891,4484.8975581592595,3077.367302612343,3781.132430385801,703.7651277734582,False
NDX,2026-01-06 20:42:06.686941+00:00,25639.47148284025,25630.0,9.471482840250246,387.3905228026836,133.59831077537666,260.49441678903014,126.89610601365348,True
DJI,2026-01-06 20:42:35.192199+00:00,49499.6,170.0,49329.6,3.720136672152828e-44,-3.7200742430706224e-44,3.121454110262784e-49,3.720105457611725e-44,False
RUT,2026-01-06 20:43:38.983082+00:00,2580.7656,2530.0,50.76560000000018,89.14635586035996,16.99327492526021,53.069815392810085,36.076540467549876,True
SPX,2026-01-06 20:45:13.455775+00:00,6947.25,6950.0,-2.75,4384.615000114187,3018.5306745413363,3701.5728373277616,683.0421627864254,False
NDX,2026-01-06 20:46:18.929371+00:00,25644.48805239737,25650.0,-5.511947602630244,340.1343258602154,78.40662862730986,209.27047724376266,130.8638486164528,True
DJI,2026-01-06 20:46:46.277068+00:00,49483.1,170.0,49313.1,3.700987879609357e-44,-3.700388913504439e-44,2.994830524589129e-48,3.700688396556898e-44,False
SPX,2026-01-06 20:49:47.372083+00:00,6946.62,6950.0,-3.380000000000109,3901.769428909763,2736.0400906104637,3318.9047597601134,582.8646691496497,False
SPX,2026-01-07 15:29:05.216635+00:00,6942.42,6945.0,-2.5799999999999272,4593.452018209352,1777.7804704741554,3185.616244341754,1407.8357738675984,False
NDX,2026-01-07 15:30:10.150982+00:00,25692.99530655837,25700.0,-7.004693441631389,728.1558382149561,497.7241867385475,612.9400124767518,115.2158257382043,True
DJI,2026-01-07 15:30:53.313137+00:00,49234.53,180.0,49054.53,1.5373835647523488e-42,1.5340028821929923e-42,1.5356932234726705e-42,1.69034127967816e-45,False
RUT,2026-01-07 15:31:57.234059+00:00,2565.6565,2530.0,35.65650000000005,93.73095229343542,11.533931836871574,52.6324420651535,41.098510228281924,True
SPX,2026-01-07 15:33:30.221151+00:00,6944.56,6945.0,-0.4399999999995998,4959.238376498266,1975.143213732465,3467.1907951153657,1492.0475813829007,False
NDX,2026-01-07 15:34:34.910208+00:00,25705.10531308389,25700.0,5.105313083891815,738.0570203877786,422.215598162389,580.1363092750838,157.92071111269476,True
DJI,2026-01-07 15:35:03.514750+00:00,49243.72,170.0,49073.72,1.7836241577591654e-45,-1.781649851242803e-45,9.871532581811745e-49,1.7826370045009843e-45,False
RUT,2026-01-07 15:36:07.087807+00:00,2566.4223,2530.0,36.42230000000018,93.4757596102942,11.890380452400038,52.68307003134712,40.79268957894708,True
SPX,2026-01-07 15:37:40.055712+00:00,6950.0,6950.0,0.0,5944.66002916684,2063.4642678732143,4004.062148520027,1940.5978806468129,False
NDX,2026-01-07 15:38:44.835427+00:00,25713.31852315537,25700.0,13.318523155368894,613.7251800729935,338.1693871114104,475.9472835922019,137.7778964807915,True
DJI,2026-01-07 15:39:28.670811+00:00,49276.840000000004,170.0,49106.840000000004,1.9620021384418617e-45,-1.9620021384418617e-45,2.5570789719962622e-145,1.9620021384418617e-45,False
RUT,2026-01-07 15:40:33.785353+00:00,2568.3137,2530.0,38.31370000000015,92.84317357355678,12.760437957731675,52.80180576564423,40.04136780791256,True
SPX,2026-01-07 15:42:06.979398+00:00,6947.64,6950.0,-2.3599999999996726,5760.577288410226,2091.140324864391,3925.8588066373086,1834.7184817729176,False
NDX,2026-01-07 15:43:11.552339+00:00,25679.77789078805,25690.0,-10.222109211950738,397.6047768296856,296.16679264170006,346.8857847356928,50.71899209399279,True
DJI,2026-01-07 15:43:42.901520+00:00,49292.1,170.0,49122.1,2.086805719339111e-45,-2.081819324231721e-45,2.493197553695114e-48,2.084312521785416e-45,False
RUT,2026-01-07 15:44:46.535434+00:00,2569.8887,2530.0,39.88869999999997,92.31403748345504,13.473650132329226,52.89384380789213,39.420193675562906,True
SPX,2026-01-07 15:46:19.638644+00:00,6943.7300000000005,6945.0,-1.269999999999527,4794.881835721622,1909.0149924552481,3351.948414088435,1442.933421633187,False
NDX,2026-01-07 15:47:24.975424+00:00,25696.15346550538,25700.0,-3.8465344946198456,771.3159291295578,504.06500883504805,637.690468982303,133.6254601472549,True
DJI,2026-01-07 15:47:54.741295+00:00,49263.36,170.0,49093.36,2.1873021289921412e-45,-1.750434826400631e-45,2.184336512957552e-46,1.968868477696386e-45,False
RUT,2026-01-07 15:48:59.379356+00:00,2569.3572,2530.0,39.35719999999992,92.49283171581678,13.234123770939895,52.86347774337833,39.62935397243844,True
SPX,2026-01-07 15:51:32.561058+00:00,6949.29,6950.0,-0.7100000000000364,6016.8332407782,2091.615739391863,4054.2244900850314,1962.6087506931685,False
NDX,2026-01-07 15:52:37.256820+00:00,25725.22379207483,25730.0,-4.776207925169729,550.2785311018222,404.4678029603059,477.37316703106404,72.90536407075817,True
DJI,2026-01-07 15:53:07.178847+00:00,49249.5,170.0,49079.5,2.0433070706262468e-45,-2.0277896790003048e-45,7.758695812971072e-48,2.0355483748132758e-45,False
RUT,2026-01-07 15:54:11.105472+00:00,2569.6135,2530.0,39.61349999999993,92.40664250656222,13.349775381918661,52.87820894424044,39.52843356232178,True
SPX,2026-01-07 15:56:14.526014+00:00,6950.02,6950.0,0.020000000000436557,5940.588443914779,2062.357235642027,4001.472839778403,1939.115604136376,False
NDX,2026-01-07 15:57:21.947193+00:00,25725.89912401401,25730.0,-4.1008759859905695,551.0140662904154,412.9207693865188,481.9674178384671,69.04664845194826,True
DJI,2026-01-07 15:57:53.398216+00:00,49285.340000000004,170.0,49115.340000000004,2.3140711335245736e-45,-2.3140711071397922e-45,1.3192390721573124e-53,2.314071120332183e-45,False
RUT,2026-01-07 15:58:56.831625+00:00,2570.261,2530.0,40.26099999999997,92.18866043306397,13.640728291948015,52.91469436250599,39.273966070557975,True
SPX,2026-01-07 16:01:30.002759+00:00,6951.7300000000005,6950.0,1.730000000000473,5219.4907552099685,1921.8193974294986,3570.655076319734,1648.8356788902352,False
NDX,2026-01-07 16:02:36.360414+00:00,25738.22576355005,25750.0,-11.774236449949967,613.4528990527066,570.8382863198073,592.1455926862569,21.307306366449644,True
DJI,2026-01-07 16:03:09.733219+00:00,49292.090000000004,170.0,49122.090000000004,2.4440132069549088e-45,-2.4440132069549088e-45,2.746727405746695e-69,2.4440132069549088e-45,False
RUT,2026-01-07 16:04:13.290528+00:00,2569.8609,2530.0,39.86090000000013,92.32339501151347,13.461150986581153,52.89227299904731,39.431122012466155,True
SPX,2026-01-07 16:06:16.745440+00:00,6953.7300000000005,6950.0,3.730000000000473,4055.079779926772,1837.7774551711993,2946.4286175489856,1108.6511623777862,False
NDX,2026-01-07 16:07:22.129990+00:00,25736.82792324069,25730.0,6.827923240689415,601.3834616992353,553.4098198891452,577.3966407941903,23.986820905045086,True
DJI,2026-01-07 16:07:52.098366+00:00,49282.8,170.0,49112.8,2.4958582116324694e-45,-2.4958581829006212e-45,1.4365924229119564e-53,2.4958581972665453e-45,False
RUT,2026-01-07 16:08:55.751430+00:00,2569.5098000000003,2530.0,39.50980000000027,92.44152153629719,13.303015276559044,52.87226840642812,39.569253129869075,True
SPX,2026-01-07 16:11:28.853681+00:00,6951.93,6950.0,1.930000000000291,5100.34243901529,1903.7282148662387,3502.0353269407647,1598.307112074526,False
NDX,2026-01-07 16:12:34.282664+00:00,25737.68975635373,25750.0,-12.310243646268646,608.6948553832981,564.1864165176426,586.4406359504703,22.254219432827814,True
DJI,2026-01-07 16:12:59.062717+00:00,49283.74,170.0,49113.74,2.583618113333933e-45,-2.5836121621905904e-45,2.975571671167766e-51,2.5836151377622617e-45,False
RUT,2026-01-07 16:14:02.770130+00:00,2569.1956,2530.0,39.19560000000001,92.54714697409943,13.161063411664983,52.85410519288221,39.693041781217225,True
SPX,2026-01-07 16:16:06.657994+00:00,6952.14,6950.0,2.1400000000003274,4972.0290718861415,1885.7984756125074,3428.9137737493247,1543.1152981368173,False
NDX,2026-01-07 16:17:11.624591+00:00,25745.43758951455,25750.0,-4.562410485450528,679.1639069045968,647.4339671872772,663.298937045937,15.864969858659787,True
DJI,2026-01-07 16:17:37.417235+00:00,49289.41,170.0,49119.41,2.6704015632661507e-45,-2.6704015631153807e-45,7.5385078371124275e-56,2.6704015631907657e-45,False
RUT,2026-01-07 16:18:41.457040+00:00,2570.0005,2530.0,40.0005000000001,92.27639907726481,13.523883860777211,52.90014146902101,39.3762576082438,True
SPX,2026-01-07 16:21:15.423306+00:00,6951.76,6950.0,1.7600000000002183,5201.865186353471,1919.060194873848,3560.462690613659,1641.402495739811,False
NDX,2026-01-07 16:22:20.542542+00:00,25730.84220603565,25730.0,0.8422060356497241,564.5116116158356,477.03154035061044,520.771575983223,43.740035632612546,True
DJI,2026-01-07 16:22:46.508357+00:00,49286.08,170.0,49116.08,2.7883423165378826e-45,-2.788174652022417e-45,8.383225773279349e-50,2.7882584842801498e-45,False
RUT,2026-01-07 16:23:50.450347+00:00,2569.5275,2530.0,39.527500000000146,92.4355688476592,13.31099968461293,52.87328426613607,39.56228458152314,True
SPX,2026-01-07 16:26:23.949705+00:00,6949.400000000001,6950.0,-0.5999999999994543,6014.601564868165,2088.650560594342,4051.6260627312536,1962.9755021369115,False
NDX,2026-01-07 16:27:30.956282+00:00,25714.82997732627,25710.0,4.829977326269727,595.5391591696296,333.58499372662675,464.56207644812815,130.97708272150143,True
DJI,2026-01-07 16:27:55.681777+00:00,49313.91,170.0,49143.91,3.046014342275632e-45,-3.040993811087261e-45,2.5102655941852077e-48,3.043504076681447e-45,False
RUT,2026-01-07 16:28:59.434069+00:00,2571.5047,2530.0,41.50469999999996,91.7690333374538,14.194652059995597,52.9818426987247,38.7871906387291,True
SPX,2026-01-07 16:31:32.681802+00:00,6947.9400000000005,6950.0,-2.0599999999994907,5835.955019727626,2095.676276445333,3965.815648086479,1870.1393716411462,False
NDX,2026-01-07 16:32:37.855296+00:00,25721.53237531948,25730.0,-8.467624680521112,552.3750209970491,363.2339231763074,457.8044720866783,94.57054891037085,True
DJI,2026-01-07 16:33:05.346517+00:00,49310.01,170.0,49140.01,3.1840772594718144e-45,-3.184059783796389e-45,8.737837712648298e-51,3.184068521634102e-45,False
RUT,2026-01-07 16:34:08.925518+00:00,2573.3140000000003,2530.0,43.314000000000306,91.15649265544513,14.988831217379463,53.0726619364123,38.08383071903284,True
SPX,2026-01-07 16:36:12.558668+00:00,6949.97,6950.0,-0.02999999999974534,5950.554262324611,2065.092669241018,4007.8234657828143,1942.7307965417963,False
NDX,2026-01-07 16:37:17.212272+00:00,25728.26083723157,25730.0,-1.7391627684301056,555.7389336928129,443.37911504798024,499.55902437039657,56.179909322416314,True
DJI,2026-01-07 16:37:41.767842+00:00,49290.24,170.0,49120.24,3.131229972163811e-45,-3.13122992871371e-45,2.172505052615963e-53,3.1312299504387606e-45,False
RUT,2026-01-07 16:38:45.418974+00:00,2574.4288,2530.0,44.42880000000014,90.77792332231124,15.471240321959975,53.1245818221356,37.65334150017563,True
SPX,2026-01-07 16:41:19.021538+00:00,6950.71,6950.0,0.7100000000000364,5731.919141022218,2014.3885200799568,3873.1538305510876,1858.7653104711308,False
NDX,2026-01-07 16:42:24.384047+00:00,25735.03444512363,25730.0,5.034445123630576,587.715132783171,530.7746070714599,559.2448699273154,28.47026285585564,True
DJI,2026-01-07 16:42:52.475192+00:00,49322.23,170.0,49152.23,3.535138328198686e-45,-3.535138285206639e-45,2.1496023684457975e-53,3.5351383067026625e-45,False
RUT,2026-01-07 16:43:55.989630+00:00,2576.6758,2530.0,46.67579999999998,90.01241710463563,16.427416445151124,53.21991677489338,36.79250032974225,True
SPX,2026-01-07 16:46:29.208273+00:00,6958.87,6960.0,-1.1300000000001091,4128.501006630807,3433.900542724633,3781.20077467772,347.3002319530867,False
NDX,2026-01-07 16:47:34.818608+00:00,25776.39134066509,25770.0,6.391340665089956,725.0793062781778,700.6815909825929,712.8804486303853,12.19885764779243,True
DJI,2026-01-07 16:47:59.805992+00:00,49356.11,170.0,49186.11,3.9518329677521766e-45,-3.951761411313162e-45,3.577821950697861e-50,3.9517971895326693e-45,False
RUT,2026-01-07 16:49:03.577861+00:00,2580.2661000000003,2530.0,50.26610000000028,88.78323380240148,17.909925181456885,53.346579491929184,35.4366543104723,True
SPX,2026-01-07 16:51:06.866834+00:00,6958.02,6960.0,-1.9799999999995634,3933.5825298017335,3122.2072622119886,3527.894896006861,405.6876337948724,False
NDX,2026-01-07 16:52:11.813803+00:00,25769.8389518938,25770.0,-0.16104810620163335,637.8304479662396,615.0137967063828,626.4221223363112,11.40832562992845,True
DJI,2026-01-07 16:52:36.349163+00:00,49372.590000000004,170.0,49202.590000000004,4.217080819895522e-45,-4.217080819807531e-45,4.399537906433851e-56,4.2170808198515263e-45,False
RUT,2026-01-07 16:53:40.140830+00:00,2579.5794,2530.0,49.57940000000008,89.01885458034383,17.630708633010514,53.32478160667717,35.69407297366666,True
SPX,2026-01-07 16:56:13.718128+00:00,6959.5,6960.0,-0.5,4219.094296282213,3584.9053371888913,3901.999816735552,317.09447954666086,False
NDX,2026-01-07 16:57:18.472193+00:00,25777.54000584624,25790.0,-12.459994153759908,751.3188495547688,726.3663967606228,738.8426231576958,12.476226397072942,True
DJI,2026-01-07 16:57:43.373651+00:00,49373.36,170.0,49203.36,4.369763870653155e-45,-4.369685250519986e-45,3.9310066584435614e-50,4.3697245605865703e-45,False
RUT,2026-01-07 16:58:47.510904+00:00,2579.3504000000003,2530.0,49.35040000000026,89.09737733954759,17.537138387039953,53.317257863293776,35.78011947625382,True
SPX,2026-01-07 17:01:21.206749+00:00,6961.51,6960.0,1.5100000000002183,4037.9094562790247,3472.862950784534,3755.3862035317793,282.52325274724546,False
NDX,2026-01-07 17:02:26.040774+00:00,25786.10820815746,25790.0,-3.891791842539533,1029.0955239641867,997.0507857088119,1013.0731548364993,16.022369127687455,True
DJI,2026-01-07 17:02:53.388255+00:00,49381.98,170.0,49211.98,4.7148312886774106e-45,-4.7112323894214416e-45,1.7994496279842462e-48,4.713031839049426e-45,False
RUT,2026-01-07 17:03:57.598165+00:00,2580.0521000000003,2530.0,50.05210000000034,88.85668619270838,17.823132252700873,53.33990922270463,35.516776970003754,True
SPX,2026-01-07 17:06:30.943253+00:00,6963.34,6960.0,3.3400000000001455,3524.503916946499,2921.6879016104303,3223.0959092784647,301.4080076680345,False
NDX,2026-01-07 17:07:36.802800+00:00,25800.56737139606,25800.0,0.56737139606048,1131.968339035823,1086.4438930043536,1109.2061160200883,22.762223015734737,True
DJI,2026-01-07 17:08:02.916527+00:00,49386.380000000005,170.0,49216.380000000005,4.908916712666819e-45,-4.881621466530316e-45,1.3647623068251347e-47,4.8952690895985676e-45,False
RUT,2026-01-07 17:09:06.796174+00:00,2581.0218,2530.0,51.021799999999985,88.52367785471873,18.21481569679559,53.36924677575716,35.15443107896157,True
SPX,2026-01-07 17:11:10.065201+00:00,6964.400000000001,6965.0,-0.5999999999994543,3308.180019592338,2679.188518621957,2993.6842691071474,314.4957504851903,False
NDX,2026-01-07 17:12:15.163541+00:00,25799.27700333934,25800.0,-0.7229966606610105,1168.6069605980592,1122.8556281023248,1145.731294350192,22.87566624786724,True
DJI,2026-01-07 17:12:42.799124+00:00,49376.25,170.0,49206.25,4.8680899538035114e-45,-4.8667654052671206e-45,6.622742681955461e-49,4.867427679535316e-45,False
RUT,2026-01-07 17:13:46.694925+00:00,2580.0564,2530.0,50.05639999999994,88.85521049746168,17.82487819213565,53.34004434479867,35.51516615266302,True
SPX,2026-01-07 17:16:21.389349+00:00,6963.4400000000005,6960.0,3.4400000000005093,3499.1872908752944,2893.5278183141586,3196.3575545947265,302.8297362805677,False
NDX,2026-01-07 17:17:26.518482+00:00,25791.17280124737,25790.0,1.172801247368625,1179.270044154496,1140.5488328513127,1159.9094385029043,19.36060565159166,True
DJI,2026-01-07 17:17:53.226059+00:00,49378.520000000004,170.0,49208.520000000004,5.093127038657893e-45,-5.09312697292047e-45,3.286871138640612e-53,5.093127005789181e-45,False
RUT,2026-01-07 17:18:57.935026+00:00,2580.5203,2530.0,50.520300000000134,88.6959549554316,18.012762138741415,53.35435854708651,35.3415964083451,True
SPX,2026-01-07 17:21:31.186487+00:00,6964.41,6965.0,-0.5900000000001455,3306.763972309457,2677.589682133643,2992.17682722155,314.58714508790695,False
NDX,2026-01-07 17:22:36.108583+00:00,25799.59018976195,25800.0,-0.40981023804852157,1160.5166373245115,1114.7763917260163,1137.646514525264,22.87012279924767,True
DJI,2026-01-07 17:23:01.179472+00:00,49380.55,170.0,49210.55,5.3282176623033585e-45,-5.3282176622747227e-45,1.4318024162363145e-56,5.3282176622890406e-45,False
RUT,2026-01-07 17:24:05.098322+00:00,2580.2679000000003,2530.0,50.26790000000028,88.7826158853889,17.910654366878674,53.34663512613379,35.435980759255116,True
SPX,2026-01-07 17:26:08.734697+00:00,6965.1,6965.0,0.1000000000003638,3241.227107677962,2603.610649436065,2922.4188785570136,318.80822912094857,False
NDX,2026-01-07 17:27:14.363028+00:00,25801.637790033,25800.0,1.6377900330007833,1095.3774597372758,1050.4098389210749,1072.8936493291753,22.48381040810055,True
DJI,2026-01-07 17:27:36.681267+00:00,49388.340000000004,170.0,49218.340000000004,5.680092919677977e-45,-5.680083682843185e-45,4.618417396119973e-51,5.680088301260581e-45,False
RUT,2026-01-07 17:28:40.229166+00:00,2580.213,2530.0,50.21300000000019,88.80146165748764,17.888407842116557,53.3449347498021,35.45652690768554,True
SPX,2026-01-07 17:31:13.308079+00:00,6962.91,6960.0,2.9099999999998545,3641.5135242228466,3050.932382006508,3346.2229531146772,295.2905711081693,False
NDX,2026-01-07 17:32:18.234553+00:00,25800.86493908526,25800.0,0.8649390852588112,1122.3283564121434,1076.9249271943968,1099.62664180327,22.701714608873253,True
DJI,2026-01-07 17:32:45.622284+00:00,49362.19,170.0,49192.19,5.589802067538234e-45,-5.5897934539697897e-45,4.306784221900101e-51,5.589797760754012e-45,False
RUT,2026-01-07 17:33:49.151451+00:00,2580.0868,2530.0,50.08680000000004,88.84477742009415,17.83721927444592,53.34099834727003,35.50377907282411,True
SPX,2026-01-07 17:36:22.266746+00:00,6960.62,6960.0,0.6199999999998909,4204.932959205421,3629.6523722447273,3917.292665725074,287.64029348034677,False
NDX,2026-01-07 17:37:27.099492+00:00,25797.76779670329,25800.0,-2.2322032967094856,1199.8801571998122,1154.4529522915461,1177.1665547456792,22.713602454133074,True
DJI,2026-01-07 17:37:50.815435+00:00,49354.43,170.0,49184.43,5.609706204747157e-45,-5.60970620474715e-45,3.1947196582907173e-60,5.609706204747154e-45,False
RUT,2026-01-07 17:38:54.520463+00:00,2579.9003000000002,2530.0,49.90030000000024,88.90877591216133,17.761444797466517,53.33511035481393,35.57366555734741,True
SPX,2026-01-07 17:41:28.085897+00:00,6960.71,6960.0,0.7100000000000364,4193.620965232542,3620.6856541564666,3907.1533096945045,286.4676555380377,False
NDX,2026-01-07 17:42:32.816390+00:00,25800.34400252973,25800.0,0.3440025297313696,1138.9215752109228,1093.3233366512839,1116.1224559311033,22.799119279819408,True
DJI,2026-01-07 17:42:54.908807+00:00,49351.83,170.0,49181.83,5.782234211560345e-45,-5.750761767022499e-45,1.5736222268922595e-47,5.766497989291422e-45,False
RUT,2026-01-07 17:43:53.439741+00:00,2579.7185,2530.0,49.71849999999995,88.9711452074259,17.687433786306016,53.32928949686596,35.641855710559945,True
SPX,2026-01-07 17:46:26.991351+00:00,6963.35,6960.0,3.350000000000364,3521.935180642142,2918.833670104421,3220.3844253732814,301.55075526886026,False
NDX,2026-01-07 17:47:31.663727+00:00,25803.89950867213,25800.0,3.899508672129741,1002.9971709336936,960.2919992853657,981.6445851095297,21.352585824163928,True
DJI,2026-01-07 17:47:54.244697+00:00,49342.21,170.0,49172.21,5.882986224975092e-45,-5.882952417790603e-45,1.6903592244663709e-50,5.882969321382847e-45,False
RUT,2026-01-07 17:48:58.169219+00:00,2577.6163,2530.0,47.61630000000014,89.69110177970123,16.821175283909824,53.256138531805526,36.4349632478957,True
SPX,2026-01-07 17:51:31.442164+00:00,6958.45,6960.0,-1.550000000000182,4039.065473134594,3292.0399771971606,3665.5527251658773,373.5127479687168,False
NDX,2026-01-07 17:52:37.966791+00:00,25788.98251635748,25790.0,-1.0174836425212561,1123.4970331297172,1087.779136349855,1105.638084739786,17.858948389931093,True
DJI,2026-01-07 17:53:01.079241+00:00,49271.64,170.0,49101.64,5.135503257220785e-45,-5.132805334017195e-45,1.3489616017952612e-48,5.13415429561899e-45,False
RUT,2026-01-07 17:54:04.842839+00:00,2573.5899,2530.0,43.58989999999994,91.06288035761271,15.108715097245295,53.085797727429004,37.97708263018371,True
SPX,2026-01-07 17:56:08.035789+00:00,6956.4400000000005,6960.0,-3.5599999999994907,3594.1244112259938,2443.672324851641,3018.8983680388174,575.2260431871766,False
NDX,2026-01-07 17:57:13.160890+00:00,25793.57095217572,25800.0,-6.429047824280133,1215.4563123493922,1173.618875942654,1194.5375941460231,20.918718203368982,True
DJI,2026-01-07 17:57:38.946225+00:00,49274.78,170.0,49104.78,5.490048487919496e-45,-5.490047638646801e-45,4.246363476664779e-52,5.4900480632831485e-45,False
RUT,2026-01-07 17:58:42.550144+00:00,2573.4191,2530.0,43.41910000000007,91.1208386843141,15.034537394361962,53.07768803933803,38.043150644976066,True
SPX,2026-01-07 18:01:15.494619+00:00,6955.27,6955.0,0.27000000000043656,3585.104671442106,2059.3915887610788,2822.2481301015923,762.8565413405137,False
